well_id,results,chemical,date,units,qualifer,rl,latitude,longitude,well_type,source,county
KERN-29,0.003,"1,1,1-Trichloroethane",2/28/2006,UG/L,<,0.003,35.74286111,-119.1753333,MUNICIPAL,USGS, Kern County
KERN-30,0.003,"1,1,1-Trichloroethane",2/28/2006,UG/L,<,0.003,35.70430556,-119.2237222,MUNICIPAL,USGS, Kern County
KERN-31,0.003,"1,1,1-Trichloroethane",3/1/2006,UG/L,<,0.003,35.30744444,-118.9960833,MUNICIPAL,USGS, Kern County
KERN-32,0.003,"1,1,1-Trichloroethane",3/1/2006,UG/L,<,0.003,35.05511111,-119.0331667,MUNICIPAL,USGS, Kern County
KERN-33,0.003,"1,1,1-Trichloroethane",3/1/2006,UG/L,<,0.003,35.28327778,-118.9153889,MUNICIPAL,USGS, Kern County
KERN-34,2,"1,1,1-Trichloroethane",1/10/2006,UG/L,,0.002,35.30136111,-119.3011111,MUNICIPAL,USGS, Kern County
KERN-35,2,"1,1,1-Trichloroethane",1/25/2006,UG/L,=,0.002,35.33241667,-119.1811944,MUNICIPAL,USGS,Kern County
KERN-36,14,"1,1,1-Trichloroethane",1/26/2006,UG/L,,0.002,35.36361111,-119.1036667,MUNICIPAL,USGS, Kern County
KERN-37,14,"1,1,1-Trichloroethane",2/15/2006,UG/L,,0.002,35.44127778,-118.9409444,MUNICIPAL,USGS, Kern County
KERN-38,2,"1,1,1-Trichloroethane",1/11/2006,UG/L,<,0.002,35.16508333,-118.8136111,MUNICIPAL,USGS, Kern County
KERN-39,0.003,"1,1,1-Trichloroethane",1/12/2006,UG/L,<,0.003,35.53272222,-119.2801667,MUNICIPAL,USGS, Kern County
KERN-40,40,"1,1,1-Trichloroethane",1/30/2006,UG/L,,0.002,34.98625,-118.9432778,MUNICIPAL,USGS, Kern County
KERN-41,29,"1,1,1-Trichloroethane",1/31/2006,UG/L,,0.002,35.79011111,-119.3033889,MUNICIPAL,USGS, Kern County
KERN-42,2,"1,1,1-Trichloroethane",2/1/2006,UG/L,<,0.002,35.30088889,-119.0816944,MUNICIPAL,USGS, Kern County
KERN-43,2,"1,1,1-Trichloroethane",2/2/2006,UG/L,=,0.002,35.06433333,-118.9724444,MUNICIPAL,USGS, Tulare County
KERN-44,2,"1,1,1-Trichloroethane",2/7/2006,UG/L,<,0.002,35.58322222,-119.3320833,MUNICIPAL,USGS, Kern County
KERN-45,1,"1,1,1-Trichloroethane",2/8/2006,UG/L,=,0.002,35.47997222,-119.2973333,MUNICIPAL,USGS, Kern County
KERN-46,33,"1,1,1-Trichloroethane",2/28/2006,UG/L,,0.002,35.12563889,-118.9413889,MUNICIPAL,USGS, Kern County
KERN-47,1,"1,1,1-Trichloroethane",3/2/2006,UG/L,=,0.002,35.44272222,-119.2009444,MUNICIPAL,USGS, Kern County
KERNFP-01,50,"1,1,1-Trichloroethane",1/26/2006,UG/L,,0.002,35.39902778,-118.9761389,MUNICIPAL,USGS, Kern County
KERNFP-02,18,"1,1,1-Trichloroethane",1/24/2006,UG/L,,0.002,35.39141667,-119.0361667,MUNICIPAL,USGS, Kern County
KERNFP-03,1,"1,1,1-Trichloroethane",1/25/2006,UG/L,=,0.002,35.36169444,-119.0536944,MUNICIPAL,USGS, Kern County
KING-01,0.003,"1,1,1-Trichloroethane",10/17/2005,UG/L,<,0.003,36.53330556,-120.1000833,MUNICIPAL,USGS, Kern County
KING-02,0.003,"1,1,1-Trichloroethane",10/17/2005,UG/L,<,0.003,36.43097222,-119.9306667,MUNICIPAL,USGS, Kern County
KING-03,0.003,"1,1,1-Trichloroethane",10/17/2005,UG/L,<,0.003,36.42677778,-119.8498889,MUNICIPAL,USGS, Fresno County
KING-04,16,"1,1,1-Trichloroethane",10/17/2005,UG/L,,0.002,36.60647222,-120.0405278,MUNICIPAL,USGS, Fresno County
KING-05,0.003,"1,1,1-Trichloroethane",10/18/2005,UG/L,<,0.003,36.49113889,-119.9891944,MUNICIPAL,USGS, Fresno County
KING-06,0.003,"1,1,1-Trichloroethane",10/18/2005,UG/L,<,0.003,36.53819444,-119.8325,MUNICIPAL,USGS, Fresno County
KING-07,0.003,"1,1,1-Trichloroethane",10/18/2005,UG/L,<,0.003,36.43533333,-119.6905278,MUNICIPAL,USGS, Fresno County
KING-08,0.003,"1,1,1-Trichloroethane",10/19/2005,UG/L,<,0.003,36.60544444,-119.5221667,MUNICIPAL,USGS, Fresno County
KING-09,2,"1,1,1-Trichloroethane",10/19/2005,UG/L,<,0.002,36.59011111,-119.6360833,MUNICIPAL,USGS, Fresno County
KING-10,1,"1,1,1-Trichloroethane",10/19/2005,UG/L,=,0.002,36.56111111,-119.6106944,MUNICIPAL,USGS, Fresno County
KING-11,2,"1,1,1-Trichloroethane",10/20/2005,UG/L,,0.002,36.54047222,-119.3783889,MUNICIPAL,USGS, Fresno County
KING-12,1,"1,1,1-Trichloroethane",10/20/2005,UG/L,=,0.002,36.60758333,-119.4377778,MUNICIPAL,USGS, Fresno County
KING-13,2,"1,1,1-Trichloroethane",10/20/2005,UG/L,=,0.002,36.59561111,-119.4679167,MUNICIPAL,USGS, Tulare County
KING-14,0.003,"1,1,1-Trichloroethane",10/24/2005,UG/L,<,0.003,36.73319444,-120.0511667,MUNICIPAL,USGS, Fresno County
KING-15,3,"1,1,1-Trichloroethane",10/25/2005,UG/L,,0.002,36.73216667,-119.8132222,MUNICIPAL,USGS, Fresno County
KING-16,2,"1,1,1-Trichloroethane",10/25/2005,UG/L,<,0.002,36.79277778,-119.8349444,MUNICIPAL,USGS, Fresno County
KING-17,1,"1,1,1-Trichloroethane",10/26/2005,UG/L,=,0.002,36.69930556,-119.7976667,MUNICIPAL,USGS, Fresno County
KING-18,0.003,"1,1,1-Trichloroethane",10/26/2005,UG/L,<,0.003,36.69966667,-119.5469444,MUNICIPAL,USGS, Fresno County
KING-19,0.003,"1,1,1-Trichloroethane",10/27/2005,UG/L,<,0.003,36.47788889,-119.4420278,MUNICIPAL,USGS, Fresno County
KING-20,2,"1,1,1-Trichloroethane",10/27/2005,UG/L,<,0.002,36.73219444,-119.5010556,MUNICIPAL,USGS, Fresno County
KING-21,0.003,"1,1,1-Trichloroethane",10/27/2005,UG/L,<,0.003,36.36197222,-119.8318333,MUNICIPAL,USGS, Tulare County
KING-22,0.003,"1,1,1-Trichloroethane",11/1/2005,UG/L,<,0.003,36.78405556,-119.7180833,MUNICIPAL,USGS, Fresno County
KING-23,0.003,"1,1,1-Trichloroethane",11/1/2005,UG/L,<,0.003,36.85908333,-119.7523611,MUNICIPAL,USGS, Kings County
KING-24,0.003,"1,1,1-Trichloroethane",11/1/2005,UG/L,<,0.003,36.73825,-119.6981944,MUNICIPAL,USGS, Fresno County
KING-25,2,"1,1,1-Trichloroethane",11/2/2005,UG/L,,0.002,36.45605556,-119.4858056,MUNICIPAL,USGS, Fresno County
KING-26,0.003,"1,1,1-Trichloroethane",11/2/2005,UG/L,<,0.003,36.65655556,-120.1875,MUNICIPAL,USGS, Fresno County
KING-27,0.003,"1,1,1-Trichloroethane",11/2/2005,UG/L,<,0.003,36.774,-120.0875556,MUNICIPAL,USGS, Tulare County
KING-28,0.003,"1,1,1-Trichloroethane",11/3/2005,UG/L,<,0.003,36.78822222,-119.4095,MUNICIPAL,USGS, Fresno County
KING-29,0.003,"1,1,1-Trichloroethane",11/3/2005,UG/L,<,0.003,36.79952778,-119.5921667,MUNICIPAL,USGS, Fresno County
KING-30,2,"1,1,1-Trichloroethane",11/3/2005,UG/L,<,0.002,36.66180556,-119.4488889,MUNICIPAL,USGS, Fresno County
KING-31,0.003,"1,1,1-Trichloroethane",11/14/2005,UG/L,<,0.003,36.56044444,-120.1255278,MUNICIPAL,USGS, Fresno County
KING-32,0.003,"1,1,1-Trichloroethane",11/14/2005,UG/L,<,0.003,36.55438889,-119.7955556,MUNICIPAL,USGS, Fresno County
KING-33,0.003,"1,1,1-Trichloroethane",11/17/2005,UG/L,<,0.003,36.44625,-119.3209722,MUNICIPAL,USGS, Fresno County
KING-34,0.003,"1,1,1-Trichloroethane",11/28/2005,UG/L,<,0.003,36.60083333,-119.9068056,MUNICIPAL,USGS, Fresno County
KING-35,0.003,"1,1,1-Trichloroethane",12/1/2005,UG/L,<,0.003,36.72777778,-119.9132222,MUNICIPAL,USGS, Tulare County
KING-36,0.003,"1,1,1-Trichloroethane",12/8/2005,UG/L,<,0.003,36.76569444,-119.9713611,MUNICIPAL,USGS, Fresno County
KING-37,0.003,"1,1,1-Trichloroethane",12/14/2005,UG/L,<,0.003,36.50833333,-119.6715833,MUNICIPAL,USGS, Fresno County
KING-38,2,"1,1,1-Trichloroethane",12/15/2005,UG/L,<,0.002,36.67105278,-119.7093722,MUNICIPAL,USGS, Fresno County
KING-39,0.003,"1,1,1-Trichloroethane",12/15/2005,UG/L,<,0.003,36.738,-120.2187222,MUNICIPAL,USGS, Fresno County
KINGFP-01,3,"1,1,1-Trichloroethane",10/18/2005,UG/L,,0.002,36.70972222,-119.7087222,MUNICIPAL,USGS, Fresno County
KINGFP-02,1,"1,1,1-Trichloroethane",10/19/2005,UG/L,=,0.002,36.70952778,-119.709,MUNICIPAL,USGS, Fresno County
KINGFP-03,1,"1,1,1-Trichloroethane",10/20/2005,UG/L,=,0.002,36.71077778,-119.7359444,MUNICIPAL,USGS, Fresno County
KINGFP-04,3,"1,1,1-Trichloroethane",10/25/2005,UG/L,,0.002,36.72108333,-119.7554444,MUNICIPAL,USGS, Fresno County
KINGFP-05,25,"1,1,1-Trichloroethane",10/31/2005,UG/L,,0.002,36.71549107,-119.6242883,MUNICIPAL,USGS, Fresno County
KINGFP-06,2,"1,1,1-Trichloroethane",11/1/2005,UG/L,<,0.002,36.71549107,-119.6242883,MUNICIPAL,USGS, Fresno County
KINGFP-07,7,"1,1,1-Trichloroethane",11/1/2005,UG/L,,0.002,36.71549107,-119.6242883,MUNICIPAL,USGS, Fresno County
KINGFP-08,4,"1,1,1-Trichloroethane",11/2/2005,UG/L,,0.002,36.72739391,-119.5971432,MUNICIPAL,USGS, Fresno County
KINGFP-09,1,"1,1,1-Trichloroethane",11/2/2005,UG/L,=,0.002,36.72739391,-119.5971432,MUNICIPAL,USGS, Fresno County
KINGFP-10,2,"1,1,1-Trichloroethane",11/3/2005,UG/L,<,0.002,36.72739391,-119.5971432,MUNICIPAL,USGS, Fresno County
KINGFP-11,3,"1,1,1-Trichloroethane",11/14/2005,UG/L,,0.002,36.71663611,-119.64925,MUNICIPAL,USGS, Fresno County
KINGFP-12,8,"1,1,1-Trichloroethane",11/14/2005,UG/L,,0.002,36.71663611,-119.6492583,MUNICIPAL,USGS, Fresno County
KINGFP-13,3,"1,1,1-Trichloroethane",11/15/2005,UG/L,,0.002,36.69913889,-119.7979444,MUNICIPAL,USGS, Fresno County
KINGFP-14,43,"1,1,1-Trichloroethane",11/16/2005,UG/L,,0.002,36.68858333,-119.9165556,MUNICIPAL,USGS, Fresno County
KINGFP-15,42,"1,1,1-Trichloroethane",11/16/2005,UG/L,,0.002,36.68858333,-119.9165556,MUNICIPAL,USGS, Fresno County
KLAM-01,0.001,"1,1,1-Trichloroethane",10/18/2010,MG/L,<,0.001,41.85755556,-123.8894722,MUNICIPAL,USGS, Fresno County
KLAM-02,1,"1,1,1-Trichloroethane",10/19/2010,UG/L,<,0.001,41.62941667,-123.0780278,MUNICIPAL,USGS, Fresno County
KLAM-03,1,"1,1,1-Trichloroethane",10/19/2010,UG/L,<,0.001,41.83266667,-122.6604444,MUNICIPAL,USGS, Del Norte County
KLAM-04,1,"1,1,1-Trichloroethane",10/20/2010,UG/L,<,0.001,41.68191667,-122.7898056,MUNICIPAL,USGS, Siskiyou County
KLAM-05,0.001,"1,1,1-Trichloroethane",10/20/2010,MG/L,<,0.001,41.67569444,-122.8294722,MUNICIPAL,USGS,Siskiyou County
KLAM-06,94,"1,1,1-Trichloroethane",10/21/2010,UG/L,,0.001,41.89819444,-122.5660278,MUNICIPAL,USGS, Siskiyou County
KLAM-07,0.001,"1,1,1-Trichloroethane",10/21/2010,MG/L,<,0.001,41.29972222,-123.1323333,MUNICIPAL,USGS, Siskiyou County
KLAM-08,0.002,"1,1,1-Trichloroethane",11/1/2010,MG/L,,0.001,41.96863889,-123.7472778,MUNICIPAL,USGS, Siskiyou County
KLAM-09,1,"1,1,1-Trichloroethane",11/1/2010,UG/L,<,0.001,40.87380556,-123.548,MUNICIPAL,USGS, Siskiyou County
KLAM-10,0.001,"1,1,1-Trichloroethane",11/2/2010,MG/L,<,0.001,41.56733333,-123.5416111,MUNICIPAL,USGS, Del Norte County
KLAM-11,1,"1,1,1-Trichloroethane",11/2/2010,UG/L,<,0.001,41.37530556,-123.4513611,MUNICIPAL,USGS, Trinity County
KLAM-12,1,"1,1,1-Trichloroethane",11/3/2010,UG/L,<,0.001,40.891,-122.76325,MUNICIPAL,USGS, Siskiyou County
KLAM-13,0.001,"1,1,1-Trichloroethane",11/3/2010,MG/L,<,0.001,40.76633333,-123.0850833,MUNICIPAL,USGS, Siskiyou County
KLAM-14,0.001,"1,1,1-Trichloroethane",11/4/2010,MG/L,<,0.001,40.74038889,-123.2525278,MUNICIPAL,USGS, Trinity County
KLAM-15,0.001,"1,1,1-Trichloroethane",11/4/2010,MG/L,<,0.001,40.77752778,-123.3350556,MUNICIPAL,USGS, Trinity County
KLAM-16,0.001,"1,1,1-Trichloroethane",11/15/2010,MG/L,<,0.001,40.89480556,-122.3748889,MUNICIPAL,USGS, Trinity County
KLAM-17,0.001,"1,1,1-Trichloroethane",11/15/2010,MG/L,<,0.001,41.36525,-122.9038333,MUNICIPAL,USGS, Trinity County
KLAM-18,0.001,"1,1,1-Trichloroethane",11/16/2010,MG/L,<,0.001,40.91316667,-122.7856389,MUNICIPAL,USGS, Shasta County
KLAM-19,1,"1,1,1-Trichloroethane",11/16/2010,UG/L,<,0.001,40.73380556,-123.02,MUNICIPAL,USGS, Siskiyou County
KLAM-20,1,"1,1,1-Trichloroethane",11/17/2010,UG/L,<,0.001,40.85758333,-122.8156389,MUNICIPAL,USGS, Trinity County
KLAM-21,0.001,"1,1,1-Trichloroethane",11/17/2010,MG/L,<,0.001,40.65091667,-122.79775,MUNICIPAL,USGS, Trinity County
KLAM-22,0.001,"1,1,1-Trichloroethane",11/18/2010,MG/L,<,0.001,40.94441667,-123.6324722,MUNICIPAL,USGS, Trinity County
KLAM-23,1,"1,1,1-Trichloroethane",11/18/2010,UG/L,,0.001,40.70644444,-122.8490556,MUNICIPAL,USGS, Trinity County
KLAM-24,0.001,"1,1,1-Trichloroethane",11/29/2010,MG/L,<,0.001,41.29461111,-122.8011111,MUNICIPAL,USGS, Humboldt County
KLAM-25,0.001,"1,1,1-Trichloroethane",11/30/2010,MG/L,<,0.001,40.77533333,-122.3408333,MUNICIPAL,USGS, Trinity County
KLAM-26,2,"1,1,1-Trichloroethane",11/30/2010,UG/L,,0.001,40.50488889,-122.5421111,MUNICIPAL,USGS, Siskiyou County
KLAM-27,0.001,"1,1,1-Trichloroethane",12/1/2010,MG/L,<,0.001,40.79933333,-122.3158056,MUNICIPAL,USGS, Shasta County
KLAM-28,0.001,"1,1,1-Trichloroethane",12/1/2010,MG/L,<,0.001,40.81827778,-122.3299722,MUNICIPAL,USGS, Shasta County
KLAM-29,1,"1,1,1-Trichloroethane",12/2/2010,UG/L,<,0.001,41.23680556,-122.2706111,MUNICIPAL,USGS, Shasta County
KLAM-30,0.001,"1,1,1-Trichloroethane",12/2/2010,MG/L,<,0.001,41.14947222,-122.3072222,MUNICIPAL,USGS, Shasta County
KLAM-31,6,"1,1,1-Trichloroethane",12/6/2010,UG/L,,0.001,41.41794444,-122.5054444,MUNICIPAL,USGS, Siskiyou County
KLAM-32,0.001,"1,1,1-Trichloroethane",12/7/2010,MG/L,<,0.001,40.87280556,-122.2538056,MUNICIPAL,USGS, Shasta County
KLAM-33,0.002,"1,1,1-Trichloroethane",12/7/2010,MG/L,,0.001,40.92176069,-122.4111236,MUNICIPAL,USGS, Siskiyou County
KLAM-34,0.001,"1,1,1-Trichloroethane",12/8/2010,MG/L,<,0.001,40.71606679,-122.3337574,MUNICIPAL,USGS, Shasta County
KLAM-35,1,"1,1,1-Trichloroethane",12/8/2010,UG/L,<,0.001,40.64663889,-122.5593056,MUNICIPAL,USGS, Shasta County
KLAM-36,1,"1,1,1-Trichloroethane",12/9/2010,UG/L,<,0.001,41.08861111,-122.704,MUNICIPAL,USGS, Shasta County
KLAM-37,0.001,"1,1,1-Trichloroethane",12/13/2010,MG/L,<,0.001,40.74975,-122.78775,MUNICIPAL,USGS, Shasta County
KLAM-38,0.001,"1,1,1-Trichloroethane",12/14/2010,MG/L,<,0.001,40.78802778,-122.7705278,MUNICIPAL,USGS, Trinity County
KLAM-39,0.001,"1,1,1-Trichloroethane",12/14/2010,MG/L,<,0.001,40.78552778,-123.3397222,MUNICIPAL,USGS, Trinity County
KWH-01,0.003,"1,1,1-Trichloroethane",10/31/2005,UG/L,<,0.003,36.31941667,-119.2491944,MUNICIPAL,USGS, Trinity County
KWH-02,0.003,"1,1,1-Trichloroethane",10/31/2005,UG/L,<,0.003,36.35638889,-119.2405833,MUNICIPAL,USGS, Trinity County
KWH-03,2,"1,1,1-Trichloroethane",10/31/2005,UG/L,<,0.002,36.27094444,-119.3112222,MUNICIPAL,USGS, Tulare County
KWH-04,0.003,"1,1,1-Trichloroethane",11/15/2005,UG/L,<,0.003,36.40025,-119.09625,MUNICIPAL,USGS, Tulare County
KWH-05,0.003,"1,1,1-Trichloroethane",11/15/2005,UG/L,<,0.003,36.45016667,-119.18875,MUNICIPAL,USGS, Tulare County
KWH-06,11,"1,1,1-Trichloroethane",11/15/2005,UG/L,,0.002,36.20677778,-119.1038333,MUNICIPAL,USGS, Tulare County
KWH-07,0.003,"1,1,1-Trichloroethane",11/16/2005,UG/L,<,0.003,36.37711111,-119.0388889,MUNICIPAL,USGS, Tulare County
KWH-08,0.003,"1,1,1-Trichloroethane",11/16/2005,UG/L,<,0.003,36.28663889,-119.1133889,MUNICIPAL,USGS, Tulare County
KWH-09,0.003,"1,1,1-Trichloroethane",11/16/2005,UG/L,<,0.003,36.25516667,-119.2585278,MUNICIPAL,USGS, Tulare County
KWH-10,0.003,"1,1,1-Trichloroethane",11/17/2005,UG/L,<,0.003,36.14744444,-119.0560556,MUNICIPAL,USGS, Tulare County
KWH-11,62,"1,1,1-Trichloroethane",11/17/2005,UG/L,,0.002,36.16258333,-119.3380278,MUNICIPAL,USGS, Tulare County
KWH-12,2,"1,1,1-Trichloroethane",11/28/2005,UG/L,<,0.002,36.20627778,-119.3401111,MUNICIPAL,USGS, Tulare County
KWH-13,0.003,"1,1,1-Trichloroethane",11/30/2005,UG/L,<,0.003,36.18213889,-119.43825,MUNICIPAL,USGS, Tulare County
KWH-14,1,"1,1,1-Trichloroethane",11/30/2005,UG/L,=,0.002,36.32505556,-119.3933889,MUNICIPAL,USGS, Tulare County
KWH-15,0.003,"1,1,1-Trichloroethane",12/1/2005,UG/L,<,0.003,36.24163889,-119.6200278,MUNICIPAL,USGS, Tulare County
KWH-16,0.003,"1,1,1-Trichloroethane",12/7/2005,UG/L,<,0.003,36.20144444,-119.2626667,MUNICIPAL,USGS, Tulare County
KWH-17,0.003,"1,1,1-Trichloroethane",12/13/2005,UG/L,<,0.003,36.13611111,-119.5104722,MUNICIPAL,USGS, Kings County
KWH-18,0.003,"1,1,1-Trichloroethane",12/13/2005,UG/L,<,0.003,36.38583333,-119.2975556,MUNICIPAL,USGS, Tulare County
LIV-01,0.002,"1,1,1-Trichloroethane",8/25/2008,MG/L,<,0.002,37.67663889,-121.8602778,MUNICIPAL,USGS, Tulare County
LIV-02,0.053,"1,1,1-Trichloroethane",8/25/2008,MG/L,,0.002,37.64444444,-121.8930278,MUNICIPAL,USGS, Tulare County
LIV-03,0.002,"1,1,1-Trichloroethane",8/25/2008,MG/L,<,0.002,37.672,-121.8720278,MUNICIPAL,USGS, Alameda County
LIV-04,1,"1,1,1-Trichloroethane",8/26/2008,UG/L,=,0.002,37.69816667,-121.7978611,MUNICIPAL,USGS, Alameda County
LIV-05,0.002,"1,1,1-Trichloroethane",10/28/2008,UG/L,<,0.002,37.70158333,-121.8063333,MUNICIPAL,USGS, Alameda County
LIV-06,0.002,"1,1,1-Trichloroethane",10/28/2008,UG/L,<,0.002,37.67461111,-121.7348056,MUNICIPAL,USGS, Alameda County
LIVU-01,0.002,"1,1,1-Trichloroethane",8/26/2008,MG/L,<,0.002,37.67858333,-121.8950833,MUNICIPAL,USGS, Alameda County
LIVU-02,0.002,"1,1,1-Trichloroethane",8/27/2008,UG/L,<,0.002,37.68641667,-121.8768611,MUNICIPAL,USGS, Alameda County
LIVU-03,0.002,"1,1,1-Trichloroethane",8/27/2008,UG/L,<,0.002,37.68830556,-121.8783889,MUNICIPAL,USGS, Alameda County
LIVU-04,0.002,"1,1,1-Trichloroethane",8/28/2008,MG/L,<,0.002,37.67608333,-121.8279722,MUNICIPAL,USGS, Alameda County
LIVU-05,0.002,"1,1,1-Trichloroethane",10/29/2008,MG/L,=,0.002,37.69102778,-121.91,MUNICIPAL,USGS, Alameda County
LIVU-06,0.001,"1,1,1-Trichloroethane",10/29/2008,MG/L,=,0.002,37.691,-121.91,MUNICIPAL,USGS, Alameda County
LIVU-07,0.002,"1,1,1-Trichloroethane",10/30/2008,MG/L,<,0.002,37.68233333,-121.8980278,MUNICIPAL,USGS, Alameda County
LIVU-08,1510,"1,1,1-Trichloroethane",10/30/2008,UG/L,,0.002,37.68438889,-121.8983056,MUNICIPAL,USGS, Alameda County
LUB-01,0.002,"1,1,1-Trichloroethane",12/2/2008,UG/L,<,0.002,35.03497075,-118.140908,MUNICIPAL,USGS, Alameda County
LUB-02,0.002,"1,1,1-Trichloroethane",12/2/2008,MG/L,<,0.002,35.11691251,-117.9853482,MUNICIPAL,USGS, Alameda County
LUB-03,68,"1,1,1-Trichloroethane",12/3/2008,UG/L,,0.002,35.28301727,-117.989515,MUNICIPAL,USGS, Kern County
LUB-04,3,"1,1,1-Trichloroethane",12/3/2008,UG/L,,0.002,35.12669444,-118.0031111,MUNICIPAL,USGS, Kern County
LUB-05,0.002,"1,1,1-Trichloroethane",12/4/2008,MG/L,<,0.002,34.41008333,-116.9068333,MUNICIPAL,USGS, Kern County
LUB-06,0.014,"1,1,1-Trichloroethane",12/8/2008,MG/L,,0.002,35.26553041,-116.6803079,MUNICIPAL,USGS, Kern County
LUB-07,0.002,"1,1,1-Trichloroethane",12/9/2008,UG/L,<,0.002,35.19025539,-116.6311403,MUNICIPAL,USGS, San Bernardino County
LUB-08,0.002,"1,1,1-Trichloroethane",12/9/2008,MG/L,<,0.002,35.30264444,-116.6059583,MUNICIPAL,USGS, San Bernardino County
LUB-09,17,"1,1,1-Trichloroethane",12/10/2008,UG/L,,0.002,35.28172222,-116.0515833,MUNICIPAL,USGS,San Bernardino County
LUB-10,0.002,"1,1,1-Trichloroethane",12/10/2008,MG/L,<,0.002,34.95081836,-116.5864174,MUNICIPAL,USGS,San Bernardino County
LUB-11,0.001,"1,1,1-Trichloroethane",12/11/2008,MG/L,=,0.002,35.39718359,-117.7553411,MUNICIPAL,USGS, San Bernardino County
LUB-12,0.006,"1,1,1-Trichloroethane",12/16/2008,MG/L,,0.002,34.34183333,-116.5808056,MUNICIPAL,USGS, San Bernardino County
LUB-13,2,"1,1,1-Trichloroethane",10/8/2009,UG/L,<,0.002,34.44336111,-116.9399444,MUNICIPAL,USGS,Kern County
LUB-14,1,"1,1,1-Trichloroethane",10/21/2009,UG/L,=,0.002,33.06030556,-116.428,MUNICIPAL,USGS, San Bernardino County
LUB-15,0.002,"1,1,1-Trichloroethane",10/26/2009,MG/L,<,0.002,32.738,-115.9949444,MUNICIPAL,USGS,San Bernardino County
LUB-16,4,"1,1,1-Trichloroethane",10/28/2009,UG/L,,0.002,32.70660748,-115.2181541,MUNICIPAL,USGS, San Bernardino County
LUB-17,0.002,"1,1,1-Trichloroethane",10/28/2009,MG/L,<,0.002,32.88288889,-114.8624722,MUNICIPAL,USGS, San Diego County
LUB-18,0.002,"1,1,1-Trichloroethane",11/2/2009,UG/L,<,0.002,32.61625,-116.1928056,MUNICIPAL,USGS, Imperial County
LUB-19,0.002,"1,1,1-Trichloroethane",11/3/2009,UG/L,<,0.002,33.15022222,-116.1115556,MUNICIPAL,USGS,Imperial County
LUB-20,12,"1,1,1-Trichloroethane",11/4/2009,UG/L,,0.002,32.73144929,-115.9627899,MUNICIPAL,USGS, Imperial County
LUB-21,0.005,"1,1,1-Trichloroethane",11/18/2009,MG/L,,0.002,33.74430556,-115.3624722,MUNICIPAL,USGS, San Diego County
LUB-22,0.001,"1,1,1-Trichloroethane",11/19/2009,MG/L,=,0.002,33.55918915,-114.9121462,MUNICIPAL,USGS, San Diego County
LUB-23,0.002,"1,1,1-Trichloroethane",12/7/2009,UG/L,<,0.002,33.78644444,-115.8157778,MUNICIPAL,USGS, Imperial County
LUB-24,2,"1,1,1-Trichloroethane",12/8/2009,UG/L,<,0.002,35.45158333,-115.6554167,MUNICIPAL,USGS, Riverside County
LUB-25,5,"1,1,1-Trichloroethane",12/8/2009,UG/L,,0.002,35.46772222,-115.2695556,MUNICIPAL,USGS, Riverside County
LUB-26,0.002,"1,1,1-Trichloroethane",12/9/2009,UG/L,<,0.002,35.07236111,-115.3823889,MUNICIPAL,USGS,Riverside County
LUB-27,0.002,"1,1,1-Trichloroethane",3/4/2010,MG/L,<,0.002,34.56136111,-115.5460278,MUNICIPAL,USGS, San Bernardino County
LUBU-01,0.002,"1,1,1-Trichloroethane",12/17/2008,MG/L,<,0.002,34.15986667,-116.0385667,MUNICIPAL,USGS, San Bernardino County
LUBU-02,0.004,"1,1,1-Trichloroethane",3/3/2010,MG/L,,0.002,35.27205833,-117.0705222,MUNICIPAL,USGS,San Bernardino County
LUBU-03,0.001,"1,1,1-Trichloroethane",4/28/2011,MG/L,<,0.001,34.90530556,-117.1711111,MUNICIPAL,USGS, San Bernardino County
MADCHOW-01,0.002,"1,1,1-Trichloroethane",4/14/2008,MG/L,<,0.002,36.93113889,-120.1058889,MUNICIPAL,USGS, Madera County
MADCHOW-02,0.002,"1,1,1-Trichloroethane",4/15/2008,UG/L,<,0.002,36.99086111,-120.1096111,MUNICIPAL,USGS, Madera County
MADCHOW-03,1,"1,1,1-Trichloroethane",4/15/2008,UG/L,=,0.002,36.96300227,-120.0646067,MUNICIPAL,USGS, Madera County
MADCHOW-04,0.002,"1,1,1-Trichloroethane",4/16/2008,UG/L,<,0.002,36.84488889,-119.8248056,MUNICIPAL,USGS, Fresno County
MADCHOW-05,0.002,"1,1,1-Trichloroethane",4/16/2008,UG/L,<,0.002,37.05575,-119.9849444,MUNICIPAL,USGS, Madera County
MADCHOW-06,0.002,"1,1,1-Trichloroethane",4/17/2008,MG/L,<,0.002,36.97772222,-119.7280833,MUNICIPAL,USGS, Fresno County
MADCHOW-07,0.0025,"1,1,1-Trichloroethane",4/21/2008,UG/L,,0.002,37.13247222,-120.0619167,MUNICIPAL,USGS, Madera County
MADCHOW-08,25,"1,1,1-Trichloroethane",4/22/2008,UG/L,,0.002,37.10319444,-120.15175,MUNICIPAL,USGS, Madera County
MADCHOW-09,0.002,"1,1,1-Trichloroethane",4/22/2008,UG/L,<,0.002,37.09083333,-120.2899722,MUNICIPAL,USGS, Madera County
MADCHOW-10,0.002,"1,1,1-Trichloroethane",4/24/2008,MG/L,<,0.002,37.11891667,-120.2590556,MUNICIPAL,USGS, Madera County
MADCHOW-11,0.002,"1,1,1-Trichloroethane",4/24/2008,UG/L,<,0.002,37.09477778,-120.1474722,MUNICIPAL,USGS, Madera County
